,ssim_clean,ssim_noise,psnr_clean,psnr_noise,nmse_clean,nmse_noise
104,0.787499328868468,0.11815587518607912,27.651325160135286,13.079771986600615,0.005123388205118524,0.14679548000805825
105,0.8230538064070505,0.14646061984889397,27.75336768335069,13.02787124322183,0.005845132842199682,0.17351779568990663
106,0.8639514191697092,0.05245550733935754,32.52008545566434,12.996931563657974,0.001506294125502896,0.1349662428924368
107,0.8203735226930117,0.1986693487961817,25.663752990032457,12.979980447742875,0.007492579988808391,0.13899800623353983
108,0.7839058234041001,0.2017326680058401,25.787015415065326,12.998644743285068,0.01083339999629591,0.20587420029250456
109,0.8396676394539497,0.09881258187562855,29.013057097341488,13.035220161045611,0.012539553758386487,0.4966676481242985
110,0.7281491104170434,0.13105297346586806,27.455305983245903,13.035863372510255,0.00876882797909627,0.24259724064445085
111,0.7576185945004318,0.1706739152806267,26.220078716546684,13.00777345049169,0.00589218240961873,0.12345445965932576
112,0.8913440912633213,0.17078018882545942,28.737263137692675,13.037619157949978,0.0020580413270145166,0.07645721333347652
113,0.8511839276768401,0.134707534974913,27.758143061500796,12.963649940384753,0.004348577394946958,0.13115853043929035
114,0.7015159702724969,0.16935985997759515,24.862187229805492,13.025021378025109,0.016664005540384504,0.254387550326688
115,0.789868218350543,0.11534460414558348,27.285152361018508,13.046166752725288,0.010899373699251695,0.28926781483313146
116,0.8598414236201809,0.03645456647310924,32.62304699314392,12.976083114291185,0.005980511498236893,0.5513592581834599
117,0.7333631448614479,0.21316055589010854,24.575650372013996,13.01109027982716,0.019628818836334175,0.28141683424062713
118,0.7791079277849622,0.34619203722094183,22.935333296081836,13.050150219785026,0.026555084026693453,0.2586223349994134
119,0.665784022824904,0.1476551174066912,25.905075904456496,12.999228874625244,0.010688230223768956,0.20868461843723682
120,0.7964593473880245,0.21326189086991915,25.671060273219073,13.049621253781268,0.015626377359431943,0.28576062904536936
121,0.7424395327065015,0.15281418639890645,26.47547230284364,13.029086274540255,0.007684595692374757,0.169925924675451
122,0.6410118599386064,0.1245588664977774,26.17372267731585,12.982903602620766,0.012527579829588664,0.26118546943065074
123,0.8065509525257073,0.13201642185015117,27.798462575866868,12.980010296828283,0.0140203409060105,0.425210387676643
124,0.8178733860054449,0.10928402089089106,28.16552711161855,12.998178221037291,0.004881991437589435,0.16044710686023245
125,0.7349660074852952,0.16955085504806852,26.201474717656048,13.042484370900276,0.013298389253622044,0.2752314710966811
126,0.7245998108318055,0.1479411872327928,26.427585222708668,12.980712528849171,0.009006186914616124,0.199172014431424
127,0.850722378023872,0.0667159305094956,31.39543486535274,12.99886993722061,0.0027042957485937887,0.18694363231300054
128,0.757914322929967,0.09390677320055886,28.606510545389146,12.94642109329322,0.005136181281698311,0.18908162163285142
129,0.81403246559603,0.12128594252457969,28.2325933196357,12.98145649419077,0.004421122372013266,0.14813111985953362
130,0.8038046436516738,0.041158467037862495,31.69224957652222,13.00473654156316,0.0015946262707921001,0.11787190657933347
131,0.8361943344837535,0.11146249804425362,28.861488103411403,13.031084263659004,0.018270678720463424,0.6995118387368575
132,0.745654541678859,0.16430913834120223,26.037945762592685,13.036543814557433,0.00468595244044677,0.09352723957763837
133,0.7709410993908808,0.2072069695518942,25.56374569789667,13.034926705318416,0.007560963860238446,0.13535020391580463
134,0.8100467727488166,0.14964420280335056,27.201383985951786,12.989034853250669,0.003816499719095098,0.10067001254590287
135,0.7914994529612905,0.18906203770822047,26.63455540923224,13.05786554854189,0.007672024534399945,0.17481514514197258
136,0.782464640050758,0.31841406710226183,23.237105603922533,13.024717400543423,0.03029110616941136,0.31809284346155886
137,0.8229029446737728,0.15124818934218967,27.533179671321648,12.983365611006793,0.007417597848890391,0.21146806511170527
138,0.7418915846400912,0.2205909586476015,24.784645988435756,13.012238419973611,0.019364410517796356,0.29123599601481215
139,0.8178888994492967,0.314453692808032,23.908854910417663,12.992925858946538,0.01846695412004315,0.22802793261299273
140,0.78221277752656,0.10395291236929464,27.957361309711235,13.048385309609529,0.005396722637305243,0.1671196869107454
141,0.7342643483778952,0.135172957721627,26.39754032174271,13.030379856788832,0.020246377440413712,0.4396058686852946
142,0.7591469918374322,0.11373367102168248,27.310144597780294,13.048127962148888,0.004350208242965591,0.11606779665260557
143,0.7314652843744016,0.1634232780833762,25.765952945283583,12.993588903800624,0.017343500829360828,0.32837719272359905
144,0.7933593947889503,0.1230882960848816,28.052948008426526,12.994172454289451,0.010626723723654004,0.34062533800252226
145,0.8297884720851508,0.268831387989693,25.203812797304813,13.024587496919127,0.015243812561219556,0.2517770216110995
146,0.7401219133268617,0.21673918959112934,25.318533371755514,12.981219462867843,0.014234242792007567,0.24381803819706557
147,0.8135281829010239,0.1854083654191101,27.42343764982028,12.947043502138655,0.015278177401335821,0.42826344960191404
148,0.8281990303131812,0.25184236985169445,26.5123462637264,13.00317392607699,0.011224343584747947,0.251813064258214
149,0.7488217370705339,0.12094599729803907,27.587245148400655,13.018944362624008,0.01238890986112149,0.3547017028274402
150,0.793808297930507,0.19642700423128137,26.031238158917315,13.099224524645646,0.01840150044461468,0.361455397834355
151,0.816452818406094,0.14767380011262501,27.638293011063748,13.004295513058617,0.008868829947436445,0.25779002378873384
152,0.8276087492087079,0.0958159666290156,29.286949739013398,12.999214010206577,0.006719828845028399,0.2858457377393913
153,0.7603937363285964,0.11121317207980291,27.69677837949424,13.003733528860177,0.004807649151472132,0.1416567495668876
154,0.7692612254768079,0.13395295620680003,26.857043059914382,12.974273477285953,0.040500293438543736,0.9902278924944002
155,0.8236747327288919,0.13390314877814746,28.61110265442796,13.05226548162256,0.0024992025934805727,0.08988457432377518
156,0.8312557031890375,0.23565178401590645,25.754368345237214,13.052527331277034,0.008555032848252575,0.15936969602380235
157,0.7882904670632708,0.13011716343240304,26.67326774238517,13.029722535836544,0.010057757009424278,0.23273180519701087
158,0.9402383980819886,0.06921858821503196,31.184706999847084,13.082997070236697,0.0011277497861792716,0.07284231429877891
159,0.8621776296904227,0.12617229616324224,29.856416327676264,12.998924403468173,0.005766791202384768,0.27969425053209307
160,0.7844749470493079,0.16798243253811299,26.76185133491027,13.001138186935062,0.007204758326676426,0.17127374281419477
161,0.7304743927404791,0.16458595398484466,25.716834401125954,12.907688359463068,0.012507431522202241,0.23882662351432804
162,0.8022767684842067,0.34214639677909725,23.718243334850087,13.031645440017526,0.01756286628159813,0.20570988399976078
163,0.8246710941109792,0.17279890669277892,27.24520082700466,12.974394221353158,0.007276678807508225,0.19454223827526232
164,0.746846534351845,0.15393421887622616,27.861974070285882,13.087353219281333,0.009610718652698445,0.2885478759884753
165,0.833188016519921,0.1293027472366613,28.21670852764378,13.006097248321439,0.00483803009308431,0.16059412336538048
166,0.6458771214739556,0.13694433978784512,25.881564911314307,13.004829631039442,0.005640785912462625,0.10939894625715117
167,0.7206997410923836,0.06884838492426762,28.78059164888517,12.98513065581446,0.043047217078965735,1.634900181364654
168,0.7036280685247315,0.1687790014161271,25.066474069751,12.889317683469043,0.009074445252812697,0.14980823705837495
169,0.7857009183869271,0.2694182138456091,24.431049000215058,13.021025997422914,0.022001704816707178,0.30440977806110825
170,0.7775882031609403,0.22472685568045409,25.536245343064987,12.971685358052298,0.01687097070566089,0.30450614691614375
171,0.7701509396994527,0.16482535281167748,26.6733971338334,12.92268099891158,0.010516843419116515,0.24943486287228286
172,0.7290208583664801,0.2537288007353089,23.727223237244864,13.027252630609546,0.016451596856188137,0.19328809556684007
173,0.8097211152224727,0.11784441420272346,28.049365487767165,13.036079238218829,0.007172801987654769,0.2275188953700827
174,0.7634959189311602,0.15557470445722738,27.022290070122157,13.049156063603034,0.007274922296551416,0.18161082524973496
175,0.7917670420267254,0.23985539867321076,25.323377625507526,12.999866116342515,0.012788173616889697,0.21835323684345914
176,0.8913024807886064,0.041734654774675556,34.079609803825896,13.025842441311738,0.025854692912545395,3.2954606268592976
177,0.8469171598806718,0.1107402303759924,27.791221553808775,13.043437146143956,0.009615463958179688,0.28691189792732263
178,0.7865064998312378,0.21239268476832304,26.331426703544683,13.018438418285452,0.010116334548061934,0.21693120005167063
179,0.7735288455552464,0.19290117342321636,26.16820154491561,12.985294416132682,0.0049808669533523775,0.10365628696174571
180,0.7943559702720876,0.204162581893474,26.6653751246224,13.058558182091318,0.0070956632593392925,0.16280758645967736
181,0.8294261789359845,0.0771855572872782,29.968797910121147,13.035162449788697,0.0074494354036965015,0.36769423725212075
182,0.7623622222051871,0.16300860323447475,26.420638055002634,12.976123940602582,0.0118013143083258,0.26084456311648524
183,0.7930413986451383,0.11087764396963802,28.07565605880962,13.013608008598773,0.011991123857485197,0.3846491763672514
184,0.7901398570414757,0.18296846585112464,26.41135869994635,12.953713566933924,0.008187293076916315,0.18151179464018916
185,0.8275650591184311,0.25404362222068627,26.31788045807772,13.067730890483622,0.014089932068206615,0.29779946494887416
186,0.6868192307932295,0.14408625728609062,25.616363882522375,12.991986368081228,0.02613342692099652,0.4782270370441836
187,0.776013524836825,0.13903485436311713,27.494069899697998,13.026424435121982,0.006566060164138362,0.183683216440101
188,0.7588470541655165,0.12371262632391453,27.10195091113158,12.994145456573598,0.0062109087402120065,0.1599320967193246
189,0.7968404493916666,0.14654487432383187,27.17431160725255,13.019041764263946,0.01001608596297964,0.26075044488882454
190,0.7639265565092233,0.16923453822593607,26.751824328980305,12.989353567306726,0.006864645743764088,0.16325453286448025
191,0.7572188941871025,0.15440756408294454,26.361112403920668,13.036113609488307,0.007593468468248682,0.16328267349989115
192,0.7822381213890983,0.22285116338637215,24.869315627686987,13.01231723317409,0.01239441283452056,0.19007533791386738
193,0.7285875290619404,0.20848075494189314,24.510055187342733,12.98957070913718,0.010478924113705781,0.14871857099576902
194,0.7733765749112315,0.28040000733395315,24.22908688466435,13.027199854343248,0.018721270228374113,0.2469016380661556
195,0.8787408078830669,0.10883742492681732,28.953332209585938,13.046500106580856,0.007417094204604993,0.28901273844324227
196,0.7675712547881943,0.23864331980461292,25.07670907705976,13.01210767351039,0.01047964565934773,0.16858027881398574
197,0.785207451924053,0.1884766056182992,25.85673910822106,13.027995935990011,0.023647865498525145,0.4535928897465604
198,0.8888180839548725,0.07967299097232196,31.24330767669196,13.020907953252717,0.0027214836463032716,0.18073644098009042
199,0.7907723928183258,0.2441889265172297,25.31150059855948,13.004389361645714,0.0059973056623870815,0.10201576346491945
200,0.7962559548346726,0.13914216390899448,28.004491074866426,12.979652440390657,0.006222397537138753,0.19789809138717288
201,0.862243024314925,0.05701057072230355,31.574989799964897,13.03034564389778,0.0019759819060262574,0.14133422497746306
202,0.7870673502297082,0.18024792860498445,26.647757062977092,13.040268423248548,0.007938565943298403,0.18217588061741857
203,0.7818306087064348,0.11848708451339782,27.867447110247035,13.01794483069628,0.006746219655454949,0.20606803170859178
204,0.8400641780264696,0.3841747798477991,23.715444844651053,13.041479674622412,0.01557479332003056,0.18189417252623968
205,0.7319836759956619,0.15963083872627526,26.072364287590286,13.008689245270695,0.008756845983990775,0.17730265508515558
206,0.792037756184992,0.2648223462057578,25.25212541319548,12.949485069205489,0.014677683761335013,0.24941445484265276
207,0.7677503064219029,0.24755502882774622,24.00133217723321,13.003789090544583,0.013104980885352186,0.16488857462021098
208,0.8881147146854218,0.08031984333828378,30.531072820335538,12.975962365967673,0.005337282343962439,0.3039703820522008
209,0.7658179549277739,0.24490091457490037,24.604452756474945,13.041692826556101,0.010959969523481815,0.15706713052469665
210,0.8311199177753597,0.11814229798393923,29.06317439616245,13.003034014587996,0.004624549502842919,0.18667388279768612
211,0.7363989700443064,0.2347080588713922,23.956166863102766,13.033794517976148,0.019890300945997173,0.24596797969900766
212,0.7137953029455936,0.141435318548077,26.066653413397912,13.035028807905107,0.025157641155403948,0.5056294060844058
213,0.7708491019850197,0.23299034970792018,24.94017138015959,12.994257505629118,0.015890654637603724,0.2487329127081437
214,0.7207465645990069,0.10266845784724944,27.903480394297,13.026721660996369,0.0076416199029983,0.2348882420794588
215,0.7313142156308182,0.21869206704101482,24.603566998589116,12.989581288291209,0.016852666007432942,0.24438087153743346
216,0.8042234346335756,0.155276180959141,27.643581512684882,12.966990897707312,0.005769362595985955,0.1693506176895251
217,0.8328567327352997,0.19037470568222997,28.149868475507663,13.063309679342288,0.0045185836910917095,0.14576669668004255
218,0.8033168024117125,0.17839134975359874,26.70722942979234,13.058494984877218,0.006981055331299732,0.1617314534300641
219,0.7775342927834091,0.1132011177610516,28.58637002748102,12.96456417721741,0.01320455495026409,0.4818417321627645
220,0.8406446604467379,0.1358727340792306,28.19497030968545,13.017284526262893,0.006299160445907187,0.20751585020047103
221,0.7929152621884595,0.3187300577027116,24.286387734055168,12.996739073723296,0.012816591256162304,0.1724794438832614
222,0.6383400557169164,0.10716539194260974,26.2617653245773,12.976765070499203,0.020152310848945896,0.4293632220207172
223,0.891401152181783,0.10188185234872534,29.89064873049303,13.054593626758946,0.005171323363103782,0.24957847786745627
224,0.7178283853018896,0.20252197211147457,24.786386192623475,13.005652956898404,0.01520162991228693,0.22906748800737625
225,0.8241257175771213,0.10848760428417592,28.399872053150528,12.98575204691751,0.00484674791170462,0.16860187849252006
226,0.8594297236165133,0.19105263041813056,27.291934446310357,12.977586391546968,0.003953377277973583,0.1067586602603465
227,0.8081726273822152,0.09052080326452336,28.93356667888146,12.962164239221984,0.006068101738482501,0.23998999450583963
228,0.7937204146944019,0.21598977771893194,25.832538763214217,13.038414623850072,0.014648754722987118,0.27874882070331636
229,0.6819320054578829,0.13977359688374613,25.965249368595714,12.991588138845012,0.009694847943121806,0.19226802340512675
230,0.7444824843461364,0.19866045800658771,25.249309057339637,13.02915297959861,0.01417831583508044,0.2363960892318703
231,0.74643764316796,0.1993039444254823,26.752564112608287,13.037458109580877,0.006842782142020531,0.16096940704499596
232,0.7071792520522947,0.111760811117119,27.082171863963502,12.997859637974544,0.01208082957013595,0.30940548485608504
233,0.7624292709457453,0.1399865659359493,27.12428538506513,12.985401418573861,0.00803641115021924,0.20842535527292286
234,0.7026031028452134,0.2013615596892813,25.37273768959759,13.02414815790504,0.011388573485391277,0.1955816919017683
235,0.702817769272964,0.16764819586244425,25.36267476895889,13.005138898485376,0.012292852710702693,0.21154666715115025
236,0.7568827372494221,0.15143125515600286,26.827943677576997,13.012408158000984,0.007153185024232839,0.17220789131947659
237,0.8254399595232133,0.13382946986746674,28.07315413880156,12.992765326084497,0.004135468968577847,0.1332182281265203
238,0.7396149670372041,0.14328406530450657,26.98470413931211,13.048632782215359,0.013337338614151862,0.33012345063072446
239,0.7529110597028419,0.2131182059281452,25.008495055243113,12.985418530005342,0.015370988916882131,0.24491167356982668
240,0.7500660914149743,0.23824923627841157,24.37845148872509,12.954045469337201,0.01479596646789602,0.20539217292732947
241,0.8264037407767661,0.12845981763147685,28.53407934164308,13.047331857303936,0.006916681716392176,0.2446653635502261
242,0.7712335357385433,0.09032909999740346,28.343089158212216,13.03848811249702,0.006472562080638029,0.21955148714281908
243,0.7471133317490424,0.13546403978969243,26.85512830896598,12.998495033685732,0.009197877885161515,0.22353778999091986
244,0.7960272458685399,0.13353538103412185,26.92409462847494,12.989221658740684,0.019933944558932982,0.4932652955152294
245,0.7827655958477067,0.12909784152585943,27.62394082979156,13.124907108217121,0.00562239303646347,0.15842529519139864
246,0.7798473646075943,0.20647775170883287,25.65759437232726,13.010923625005544,0.014012026822569208,0.2577319043196629
247,0.7762303138918473,0.21252085648038632,26.34779491729891,13.003782136701629,0.009191941994649188,0.19852197997634663
248,0.634200071821081,0.07337020928894779,27.658806859447655,12.949599465921999,0.02001669308131683,0.5919882509797105
249,0.7691785221459034,0.13292390616520527,27.18328191488723,12.981703016838644,0.00638343586189401,0.16796254070929553
250,0.8056461547253151,0.30331186971183266,25.168668900699483,13.055376486540634,0.011230809550798544,0.18270077906460502
251,0.860350528244658,0.10136229462451725,29.449532247289454,12.994725753004673,0.0045763540665525225,0.20230208653910378
252,0.8728894277801071,0.11173993752291364,30.637105183730217,12.980703038095632,0.0015388231426279205,0.08970752192723863
253,0.74545262351293,0.12932814041961405,26.52323120803152,12.995907488294039,0.006338905680123031,0.1428060548002187
254,0.8473130519217125,0.09617299942608032,30.534866048060174,13.051063105713665,0.00220978495189632,0.12380277937924243
255,0.8488900733964129,0.1048096261960999,29.203229500905948,13.007377757823122,0.006067381638682224,0.2526891429682823
256,0.8027909958594973,0.20212340027369405,26.621988201096393,13.051357119173035,0.007910358740450393,0.17999450707132808
257,0.784757196300312,0.12274282237185549,27.224825001438255,12.97745644366444,0.006344753577743278,0.1687141791002311
